PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;39;8;28079039_8_8;2017;12;25;00043;V;00059;V;00069;V;00063;V;00039;V;00028;V;00039;V;00039;V;00036;V;00033;V;00034;V;00035;V;00029;V;00033;V;00045;V;00057;V;00055;V;00050;V;00054;V;00056;V;00057;V;00067;V;00067;V;00061;V
28;079;39;8;28079039_8_8;2017;12;26;00057;V;00048;V;00037;V;00025;V;00022;V;00027;V;00042;V;00058;V;00077;V;00078;V;00068;V;00061;V;00045;V;00056;V;00038;V;00032;V;00033;V;00038;V;00038;V;00037;V;00035;V;00030;V;00022;V;00015;V
28;079;39;8;28079039_8_8;2017;12;27;00009;V;00007;V;00006;V;00004;V;00003;V;00004;V;00011;V;00029;V;00033;V;00020;V;00018;V;00018;V;00021;V;00027;V;00025;V;00029;V;00027;V;00036;V;00047;V;00068;V;00075;V;00056;V;00041;V;00026;V
28;079;39;8;28079039_8_8;2017;12;28;00019;V;00014;V;00010;V;00007;V;00008;V;00010;V;00028;V;00055;V;00076;V;00074;V;00070;V;00052;V;00042;V;00047;V;00050;V;00036;V;00026;V;00031;V;00035;V;00027;V;00031;V;00019;V;00017;V;00017;V
28;079;39;8;28079039_8_8;2017;12;29;00013;V;00010;V;00004;V;00007;V;00008;V;00011;V;00025;V;00046;V;00059;V;00047;V;00039;V;00038;V;00039;V;00033;V;00044;V;00032;V;00033;V;00058;V;00074;V;00071;V;00077;V;00076;V;00062;V;00048;V
28;079;39;8;28079039_8_8;2017;12;30;00033;V;00028;V;00020;V;00014;V;00010;V;00011;V;00012;V;00017;V;00022;V;00027;V;00028;V;00031;V;00030;V;00026;V;00021;V;00022;V;00027;V;00042;V;00058;V;00072;V;00072;V;00072;V;00082;V;00074;V
28;079;39;8;28079039_8_8;2017;12;31;00066;V;00049;V;00048;V;00040;V;00049;V;00051;V;00043;V;00047;V;00045;V;00043;V;00039;V;00047;V;00030;V;00028;V;00025;V;00018;V;00018;V;00021;V;00033;V;00030;V;00042;V;00021;V;00008;V;00006;V
28;079;39;12;28079039_12_8;2017;12;01;00092;V;00074;V;00039;V;00025;V;00024;V;00014;V;00035;V;00077;V;00175;V;00129;V;00066;V;00054;V;00043;V;00051;V;00024;V;00036;V;00023;V;00030;V;00033;V;00027;V;00035;V;00037;V;00047;V;00040;V
28;079;39;12;28079039_12_8;2017;12;02;00040;V;00074;V;00062;V;00068;V;00071;V;00067;V;00034;V;00069;V;00093;V;00104;V;00096;V;00108;V;00063;V;00048;V;00019;V;00017;V;00020;V;00025;V;00032;V;00046;V;00047;V;00041;V;00032;V;00020;V
28;079;39;12;28079039_12_8;2017;12;03;00015;V;00011;V;00008;V;00011;V;00023;V;00041;V;00075;V;00115;V;00168;V;00246;V;00120;V;00117;V;00052;V;00030;V;00032;V;00045;V;00042;V;00068;V;00069;V;00098;V;00120;V;00296;V;00244;V;00300;V
28;079;39;12;28079039_12_8;2017;12;04;00225;V;00183;V;00168;V;00122;V;00113;V;00095;V;00173;V;00398;V;00788;V;00789;V;00190;V;00115;V;00066;V;00058;V;00053;V;00062;V;00055;V;00067;V;00141;V;00274;V;00299;V;00140;V;00138;V;00093;V
28;079;39;12;28079039_12_8;2017;12;05;00054;V;00037;V;00038;V;00040;V;00047;V;00042;V;00070;V;00111;V;00145;V;00210;V;00154;V;00141;V;00174;V;00136;V;00174;V;00224;V;00240;V;00230;V;00637;V;01108;V;01407;V;01798;V;01501;V;00981;V
28;079;39;12;28079039_12_8;2017;12;06;00734;V;00354;V;00060;V;00041;V;00064;V;00075;V;00090;V;00060;V;00095;V;00088;V;00070;V;00086;V;00101;V;00136;V;00186;V;00194;V;00193;V;00176;V;00408;V;00658;V;00883;V;01079;V;01024;V;00611;V
28;079;39;12;28079039_12_8;2017;12;07;00370;V;00238;V;00046;V;00055;V;00085;V;00087;V;00133;V;00217;V;00549;V;00767;V;00367;V;00226;V;00143;V;00215;V;00335;V;00141;V;00147;V;00182;V;00258;V;00502;V;00581;V;00482;V;00625;V;00499;V
28;079;39;12;28079039_12_8;2017;12;08;00454;V;00281;V;00305;V;00251;V;00286;V;00262;V;00244;V;00230;V;00261;V;00364;V;00252;V;00257;V;00219;V;00160;V;00137;V;00108;V;00138;V;00155;V;00123;V;00107;V;00136;V;00298;V;00294;V;00205;V
28;079;39;12;28079039_12_8;2017;12;09;00174;V;00188;V;00144;V;00094;V;00066;V;00088;V;00109;V;00165;V;00164;V;00278;V;00336;V;00272;V;00127;V;00045;V;00068;V;00057;V;00043;V;00074;V;00077;V;00075;V;00080;V;00080;V;00045;V;00037;V
28;079;39;12;28079039_12_8;2017;12;10;00019;V;00030;V;00028;V;00018;V;00014;V;00014;V;00013;V;00016;V;00016;V;00020;V;00020;V;00032;V;00029;V;00029;V;00036;V;00026;V;00026;V;00030;V;00026;V;00026;V;00025;V;00024;V;00025;V;00015;V
28;079;39;12;28079039_12_8;2017;12;11;00009;V;00005;V;00005;V;00004;V;00005;V;00008;V;00024;V;00054;V;00089;V;00085;V;00074;V;00074;V;00059;V;00057;V;00061;V;00058;V;00057;V;00072;V;00093;V;00157;V;00134;V;00084;V;00033;V;00034;V
28;079;39;12;28079039_12_8;2017;12;12;00022;V;00007;V;00009;V;00014;V;00015;V;00036;V;00133;V;00428;V;00582;V;00657;V;00425;V;00142;V;00130;V;00082;V;00075;V;00057;V;00091;V;00108;V;00130;V;00335;V;00363;V;00243;V;00222;V;00396;V
28;079;39;12;28079039_12_8;2017;12;13;00322;V;00264;V;00203;V;00174;V;00186;V;00095;V;00119;V;00333;V;00536;V;00628;V;00655;V;00385;V;00256;V;00111;V;00081;V;00072;V;00080;V;00092;V;00134;V;00134;V;00142;V;00127;V;00094;V;00076;V
28;079;39;12;28079039_12_8;2017;12;14;00040;V;00031;V;00021;V;00012;V;00014;V;00017;V;00031;V;00064;V;00122;V;00133;V;00111;V;00072;V;00080;V;00079;V;00069;V;00083;V;00096;V;00100;V;00101;V;00088;V;00081;V;00066;V;00036;V;00023;V
28;079;39;12;28079039_12_8;2017;12;15;00013;V;00010;V;00010;V;00006;V;00007;V;00009;V;00034;V;00073;V;00116;V;00121;V;00102;V;00107;V;00104;V;00059;V;00061;V;00065;V;00049;V;00067;V;00055;V;00079;V;00090;V;00052;V;00040;V;00137;V
28;079;39;12;28079039_12_8;2017;12;16;00130;V;00169;V;00210;V;00243;V;00255;V;00234;V;00117;V;00210;V;00269;V;00245;V;00406;V;00198;V;00056;V;00036;V;00032;V;00023;V;00023;V;00034;V;00052;V;00052;V;00068;V;00053;V;00048;V;00021;V
28;079;39;12;28079039_12_8;2017;12;17;00016;V;00014;V;00012;V;00027;V;00012;V;00012;V;00019;V;00046;V;00084;V;00113;V;00097;V;00051;V;00057;V;00022;V;00016;V;00015;V;00017;V;00027;V;00042;V;00084;V;00088;V;00103;V;00077;V;00043;V
28;079;39;12;28079039_12_8;2017;12;18;00057;V;00052;V;00035;V;00020;V;00043;V;00055;V;00138;V;00272;V;00640;V;00944;V;00890;V;00346;V;00252;V;00299;V;00165;V;00111;V;00107;V;00154;V;00242;V;00297;V;00251;V;00386;V;00302;V;00341;V
28;079;39;12;28079039_12_8;2017;12;19;00218;V;00092;V;00019;V;00024;V;00031;V;00015;V;00043;V;00079;V;00104;V;00136;V;00104;V;00083;V;00102;V;00066;V;00044;V;00056;V;00079;V;00094;V;00680;V;01201;V;00787;V;00643;V;00519;V;00519;V
28;079;39;12;28079039_12_8;2017;12;20;00487;V;00121;V;00180;V;00178;V;00168;V;00168;V;00199;V;00273;V;00627;V;01110;V;00213;V;00358;V;00330;V;00255;V;00244;V;00333;V;00411;V;00445;V;00646;V;00555;V;00760;V;00705;V;00181;V;00530;V
28;079;39;12;28079039_12_8;2017;12;21;00163;V;00051;V;00039;V;00083;V;00083;V;00092;V;00238;V;00497;V;01071;V;01049;V;00927;V;00247;V;00130;V;00173;V;00214;V;00206;V;00189;V;00320;V;00375;V;00309;V;00269;V;00414;V;00713;V;00663;V
28;079;39;12;28079039_12_8;2017;12;22;00597;V;00573;V;00318;V;00269;V;00312;V;00288;V;00374;V;00585;V;00922;V;01105;V;01004;V;00654;V;00413;V;00465;V;00305;V;00288;V;00335;V;00378;V;00965;V;01322;V;01174;V;00901;V;00559;V;00654;V
28;079;39;12;28079039_12_8;2017;12;23;00575;V;00654;V;00642;V;00334;V;00289;V;00358;V;00329;V;00261;V;00048;V;00044;V;00051;V;00042;V;00042;V;00039;V;00036;V;00038;V;00049;V;00069;V;00085;V;00087;V;00104;V;00088;V;00131;V;00129;V
28;079;39;12;28079039_12_8;2017;12;24;00115;V;00073;V;00049;V;00059;V;00043;V;00042;V;00041;V;00043;V;00049;V;00067;V;00093;V;00057;V;00049;V;00041;V;00034;V;00053;V;00052;V;00063;V;00308;V;00768;V;00391;V;00281;V;00232;V;00083;V
28;079;39;12;28079039_12_8;2017;12;25;00049;V;00084;V;00196;V;00176;V;00045;V;00030;V;00077;V;00091;V;00050;V;00076;V;00078;V;00067;V;00048;V;00051;V;00074;V;00106;V;00104;V;00078;V;00094;V;00106;V;00100;V;00164;V;00182;V;00174;V
28;079;39;12;28079039_12_8;2017;12;26;00155;V;00077;V;00045;V;00027;V;00024;V;00031;V;00072;V;00111;V;00165;V;00170;V;00148;V;00123;V;00078;V;00104;V;00067;V;00051;V;00054;V;00057;V;00063;V;00063;V;00057;V;00047;V;00032;V;00022;V
28;079;39;12;28079039_12_8;2017;12;27;00011;V;00009;V;00007;V;00005;V;00005;V;00006;V;00016;V;00043;V;00050;V;00035;V;00038;V;00034;V;00039;V;00047;V;00041;V;00049;V;00046;V;00061;V;00082;V;00109;V;00122;V;00087;V;00050;V;00040;V
28;079;39;12;28079039_12_8;2017;12;28;00022;V;00016;V;00011;V;00009;V;00010;V;00012;V;00042;V;00099;V;00184;V;00183;V;00180;V;00105;V;00077;V;00081;V;00092;V;00061;V;00043;V;00054;V;00067;V;00048;V;00054;V;00031;V;00027;V;00023;V
28;079;39;12;28079039_12_8;2017;12;29;00016;V;00012;V;00005;V;00009;V;00010;V;00012;V;00037;V;00082;V;00141;V;00088;V;00074;V;00072;V;00079;V;00063;V;00083;V;00056;V;00055;V;00095;V;00133;V;00127;V;00131;V;00154;V;00113;V;00071;V
28;079;39;12;28079039_12_8;2017;12;30;00041;V;00033;V;00024;V;00017;V;00012;V;00013;V;00018;V;00025;V;00034;V;00041;V;00049;V;00066;V;00060;V;00047;V;00033;V;00038;V;00048;V;00075;V;00096;V;00110;V;00102;V;00097;V;00242;V;00258;V
28;079;39;12;28079039_12_8;2017;12;31;00281;V;00194;V;00203;V;00151;V;00152;V;00139;V;00113;V;00094;V;00083;V;00064;V;00060;V;00091;V;00062;V;00052;V;00042;V;00025;V;00027;V;00030;V;00040;V;00037;V;00055;V;00027;V;00009;V;00007;V
28;079;39;14;28079039_14_6;2017;12;01;05.61;V;09.72;V;30.57;V;39.13;V;46.85;V;57.53;V;50.03;V;37.36;V;16.76;V;26.78;V;46.29;V;53.38;V;55.98;V;50.85;V;62.88;V;61.16;V;67.56;V;63.22;V;59.61;V;63.91;V;54.33;V;50.41;V;41.62;V;46.36;V
28;079;39;14;28079039_14_6;2017;12;02;44.10;V;22.42;V;23.05;V;15.05;V;09.30;V;11.96;V;44.93;V;26.43;V;17.87;V;17.69;V;32.04;V;37.73;V;45.67;V;50.70;V;59.65;V;59.24;V;58.38;V;53.53;V;49.27;V;36.70;V;35.37;V;42.37;V;47.68;V;54.51;V
28;079;39;14;28079039_14_6;2017;12;03;56.87;V;60.35;V;62.34;V;58.26;V;44.56;V;26.28;V;06.12;V;01.00;V;01.02;V;03.15;V;17.09;V;26.17;V;55.58;V;66.39;V;63.94;V;56.75;V;55.65;V;40.63;V;21.89;V;10.16;V;03.01;V;02.35;V;01.54;V;02.38;V
28;079;39;14;28079039_14_6;2017;12;04;01.74;V;01.06;V;00.76;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.01;V;01.72;V;07.83;V;19.27;V;35.14;V;44.12;V;48.39;N;49.91;V;42.73;V;25.08;V;04.16;V;00.94;V;00.97;V;01.00;V;01.22;V;03.64;V
28;079;39;14;28079039_14_6;2017;12;05;15.38;V;24.71;V;22.15;V;20.16;V;15.30;V;20.03;V;05.53;V;01.18;V;01.11;V;02.81;V;10.72;V;17.44;V;17.56;V;24.56;V;20.00;V;10.35;V;05.32;V;01.84;V;01.46;V;01.85;V;01.90;V;01.70;V;00.84;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;06;01.00;V;01.00;V;09.31;V;17.30;V;06.21;V;10.94;V;03.67;V;08.71;V;01.84;V;11.48;V;24.11;V;26.74;V;31.20;V;22.38;V;16.00;V;12.95;V;08.41;V;02.30;V;01.01;V;00.96;V;01.08;V;01.01;V;01.00;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;07;01.00;V;00.94;V;11.16;V;05.94;V;03.11;V;01.96;V;00.99;V;01.00;V;01.00;V;01.00;V;01.88;V;06.52;V;16.56;V;12.73;V;07.02;V;19.37;V;11.37;V;01.71;V;00.94;V;00.88;V;00.83;V;00.94;V;00.87;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;08;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;00.81;V;01.09;V;02.57;V;03.54;V;05.33;V;08.88;V;13.35;V;05.85;V;01.14;V;02.50;V;01.83;V;00.94;V;01.00;V;01.00;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;09;01.00;V;01.00;V;01.00;V;01.00;V;00.95;V;01.00;V;01.00;V;01.00;V;01.00;V;00.85;V;01.00;V;03.78;V;07.59;V;33.74;V;26.95;V;26.28;V;33.04;V;17.68;V;19.96;V;15.11;V;13.19;V;17.04;V;34.93;V;40.29;V
28;079;39;14;28079039_14_6;2017;12;10;48.42;V;29.26;V;27.47;V;39.76;V;44.12;V;40.25;V;38.09;V;38.46;V;42.08;V;43.41;V;46.64;V;45.37;V;48.48;V;49.85;V;47.93;V;52.51;V;52.56;V;47.38;V;52.85;V;53.40;V;53.86;V;56.50;V;51.73;V;57.10;V
28;079;39;14;28079039_14_6;2017;12;11;64.91;V;67.30;V;67.49;V;78.43;V;82.07;V;77.09;V;65.58;V;53.03;V;33.40;V;32.67;V;36.10;V;38.02;V;44.84;V;46.97;V;41.64;V;38.38;V;39.31;V;33.07;V;24.70;V;09.89;V;14.56;V;29.29;V;38.80;V;34.70;V
28;079;39;14;28079039_14_6;2017;12;12;48.88;V;64.53;V;61.18;V;54.01;V;48.56;V;27.27;V;00.94;V;00.97;V;00.96;V;01.77;V;06.61;V;19.16;V;23.15;V;36.85;V;39.96;V;43.87;V;29.83;V;19.54;V;05.43;V;01.06;V;01.23;V;01.13;V;01.10;V;01.15;V
28;079;39;14;28079039_14_6;2017;12;13;00.96;V;00.89;V;01.00;V;01.00;V;01.00;V;01.00;V;03.38;V;01.00;V;01.00;V;00.90;V;01.17;V;03.52;V;07.42;V;21.93;V;25.47;V;32.08;V;26.85;V;18.73;V;06.21;V;03.33;V;04.41;V;06.60;V;12.44;V;16.48;V
28;079;39;14;28079039_14_6;2017;12;14;25.80;V;30.46;V;34.11;V;42.39;V;41.39;V;38.38;V;32.55;V;18.51;V;06.60;V;04.55;V;12.48;V;22.83;V;20.35;V;21.02;V;23.44;V;19.65;V;15.51;V;10.63;V;09.29;V;11.70;V;16.20;V;19.90;V;28.15;V;34.34;V
28;079;39;14;28079039_14_6;2017;12;15;39.98;V;40.31;V;50.93;V;71.10;V;72.53;V;72.06;V;56.50;V;35.74;V;12.47;V;12.30;V;14.75;V;20.91;V;25.73;V;50.96;V;52.50;V;42.47;V;47.47;V;32.52;V;38.64;V;25.57;V;23.83;V;37.49;V;42.29;V;04.78;V
28;079;39;14;28079039_14_6;2017;12;16;06.49;V;00.87;V;01.00;V;04.28;V;00.94;V;01.00;V;05.51;V;01.00;V;01.00;V;01.84;V;02.82;V;20.51;V;45.68;V;57.46;V;59.55;V;61.77;V;59.18;V;48.47;V;32.45;V;33.22;V;19.75;V;27.76;V;34.55;V;55.99;V
28;079;39;14;28079039_14_6;2017;12;17;60.11;V;60.43;V;60.54;V;44.33;V;59.89;V;58.06;V;47.03;V;20.49;V;05.53;V;08.08;V;24.41;V;45.51;V;43.88;V;64.26;V;68.40;V;68.41;V;64.59;V;53.58;V;36.04;V;12.12;V;11.23;V;05.43;V;12.43;V;30.97;V
28;079;39;14;28079039_14_6;2017;12;18;25.85;V;21.56;V;29.46;V;44.74;V;05.06;V;01.14;V;00.83;V;01.00;V;00.90;V;01.52;V;01.98;V;06.33;V;09.25;V;08.04;V;20.64;V;30.49;V;20.60;V;08.36;V;01.00;V;01.00;V;00.82;V;01.24;V;00.97;V;00.80;V
28;079;39;14;28079039_14_6;2017;12;19;02.90;V;10.78;V;43.59;V;43.52;V;39.20;V;65.61;V;50.43;V;22.62;V;12.61;V;10.53;V;24.44;V;31.53;V;31.38;V;43.83;V;57.80;V;56.65;V;42.65;V;22.46;V;02.63;V;02.23;V;02.37;V;01.43;V;00.88;V;00.95;V
28;079;39;14;28079039_14_6;2017;12;20;00.88;V;01.42;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;04.73;V;04.01;V;06.09;V;08.59;V;09.74;V;05.74;V;02.02;V;00.98;V;01.00;V;01.00;V;01.00;V;01.00;V;01.58;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;21;05.51;V;16.82;V;28.47;V;02.31;V;02.19;V;01.00;V;01.00;V;01.00;V;01.00;V;01.37;V;01.04;V;09.41;V;19.47;V;15.28;V;10.60;V;10.20;V;07.07;V;01.43;V;01.00;V;01.00;V;01.00;V;03.62;V;00.85;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;22;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.05;V;02.59;V;02.06;V;05.23;V;04.54;V;01.48;V;01.00;V;01.00;V;01.00;V;03.67;V;01.00;V;01.00;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;23;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;01.00;V;00.99;V;17.30;V;25.45;V;30.20;V;35.64;V;37.48;V;41.83;V;44.35;V;44.16;V;37.43;V;20.53;V;11.51;V;12.54;V;04.43;V;06.81;V;01.11;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;24;01.07;V;04.88;V;08.86;V;04.81;V;12.94;V;11.42;V;13.43;V;11.28;V;05.75;V;07.60;V;11.08;V;26.87;V;37.24;V;43.19;V;48.96;V;38.78;V;34.92;V;24.37;V;01.00;V;00.87;V;01.05;V;01.00;V;01.00;V;05.52;V
28;079;39;14;28079039_14_6;2017;12;25;14.42;V;02.48;V;01.31;V;01.00;V;08.24;V;13.16;V;01.36;V;01.00;V;07.50;V;07.94;V;05.55;V;08.51;V;19.20;V;21.42;V;13.40;V;05.06;V;01.74;V;05.52;V;00.99;V;00.94;V;01.00;V;01.00;V;01.00;V;01.00;V
28;079;39;14;28079039_14_6;2017;12;26;01.00;V;02.03;V;05.14;V;14.78;V;17.82;V;18.91;V;13.04;V;01.76;V;01.72;V;05.13;V;09.96;V;14.66;V;35.45;V;24.34;V;35.89;V;48.06;V;43.85;V;37.48;V;31.96;V;35.09;V;35.81;V;41.36;V;49.30;V;52.26;V
28;079;39;14;28079039_14_6;2017;12;27;54.51;V;55.37;V;55.14;V;57.87;V;76.33;V;76.58;V;72.53;V;57.81;V;51.56;V;62.09;V;64.20;V;64.27;V;62.65;V;57.00;V;60.72;V;54.21;V;55.57;V;48.34;V;39.61;V;17.03;V;12.90;V;25.08;V;37.02;V;50.56;V
28;079;39;14;28079039_14_6;2017;12;28;54.54;V;53.37;V;54.37;V;53.56;V;52.18;V;50.48;V;35.87;V;15.21;V;03.88;V;04.79;V;08.61;V;21.38;V;31.58;V;29.81;V;31.40;V;41.48;V;51.67;V;47.71;V;46.24;V;55.17;V;51.58;V;61.20;V;64.49;V;62.43;V
28;079;39;14;28079039_14_6;2017;12;29;64.54;V;67.14;V;76.91;V;70.58;V;67.32;V;63.12;V;46.77;V;14.79;V;03.14;V;12.90;V;20.75;V;24.37;V;28.00;V;42.92;V;35.76;V;50.08;V;49.76;V;25.70;V;11.66;V;13.64;V;07.00;V;03.68;V;06.26;V;11.03;V
28;079;39;14;28079039_14_6;2017;12;30;17.84;V;20.66;V;28.44;V;33.66;V;37.23;V;33.14;V;31.54;V;30.25;V;25.34;V;21.89;V;22.62;V;24.40;V;35.45;V;44.43;V;48.15;V;48.47;V;44.90;V;31.60;V;16.03;V;02.80;V;02.09;V;01.44;V;01.29;V;00.98;V
28;079;39;14;28079039_14_6;2017;12;31;01.02;V;00.87;V;00.88;V;01.00;V;01.00;V;01.00;V;01.00;V;01.84;V;03.77;V;08.08;V;13.19;V;16.48;V;33.57;V;39.96;V;48.31;V;54.10;V;53.97;V;50.70;V;41.36;V;55.15;V;49.56;V;66.05;V;76.18;V;77.33;V
28;079;40;1;28079040_1_38;2017;12;01;00006;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V
28;079;40;1;28079040_1_38;2017;12;02;00003;V;00004;V;00003;V;00003;V;00003;V;00002;V;00003;V;00002;V;00003;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00004;V;00003;V;00003;V;00005;V;00005;V;00004;V;00003;V;00003;V
28;079;40;1;28079040_1_38;2017;12;03;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00007;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V;00004;V;00008;V;00009;V
28;079;40;1;28079040_1_38;2017;12;04;00008;V;00008;V;00006;V;00004;V;00005;V;00005;V;00004;V;00004;V;00007;V;00013;V;00005;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00008;V;00015;V;00006;V;00005;V;00003;V
28;079;40;1;28079040_1_38;2017;12;05;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00005;V;00004;V;00003;V;00003;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00006;V;00008;V;00017;V;00014;V;00011;V
28;079;40;1;28079040_1_38;2017;12;06;00004;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00004;V;00008;V;00005;V;00004;V;00004;V;00004;V;00004;V;00005;V;00004;V;00004;V;00004;V;00005;V;00005;V;00011;V;00011;V;00023;V
28;079;40;1;28079040_1_38;2017;12;07;00011;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00006;V;00005;V;00017;V;00008;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00006;V;00006;V;00006;V;00007;V;00009;V
28;079;40;1;28079040_1_38;2017;12;08;00011;V;00009;V;00007;V;00005;V;00004;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00005;V;00005;V;00004;V;00004;V;00004;V;00005;V;00005;V;00005;V;00004;V;00008;V;00008;V
28;079;40;1;28079040_1_38;2017;12;09;00008;V;00007;V;00006;V;00006;V;00004;V;00004;V;00005;V;00006;V;00005;V;00005;V;00005;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V
28;079;40;1;28079040_1_38;2017;12;10;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;40;1;28079040_1_38;2017;12;11;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V
28;079;40;1;28079040_1_38;2017;12;12;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00005;V;00008;V;00006;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00006;V;00008;V;00007;V;00004;V;00004;V;00005;V
28;079;40;1;28079040_1_38;2017;12;13;00006;V;00008;V;00006;V;00005;V;00006;V;00004;V;00004;V;00007;V;00007;V;00006;V;00006;V;00005;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V
28;079;40;1;28079040_1_38;2017;12;14;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;40;1;28079040_1_38;2017;12;15;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V;00003;V;00004;V
28;079;40;1;28079040_1_38;2017;12;16;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00008;V;00005;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00005;V;00003;V;00003;V;00004;V;00003;V
28;079;40;1;28079040_1_38;2017;12;17;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00004;V;00007;V;00005;V;00004;V;00003;V;00003;V;00003;V;00004;V;00005;V;00005;V;00008;V;00008;V;00005;V;00003;V;00003;V
28;079;40;1;28079040_1_38;2017;12;18;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00004;V;00005;V;00007;V;00009;V;00009;V;00008;V;00006;V;00006;V;00006;V;00005;V;00004;V;00005;V;00006;V;00009;V;00007;V;00007;V;00011;V;00010;V
28;079;40;1;28079040_1_38;2017;12;19;00008;V;00005;V;00005;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00005;V;00007;V;00017;V;00012;V;00016;V;00017;V
28;079;40;1;28079040_1_38;2017;12;20;00015;V;00008;V;00009;V;00007;V;00005;V;00004;V;00006;V;00010;V;00012;V;00008;V;00007;N;00010;V;00009;V;00008;V;00008;V;00009;V;00010;V;00010;V;00012;V;00014;V;00014;V;00015;V;00013;V;00005;V
28;079;40;1;28079040_1_38;2017;12;21;00004;V;00004;V;00003;V;00004;V;00004;V;00004;V;00004;V;00006;V;00011;V;00011;V;00016;V;00006;V;00004;V;00005;V;00005;V;00006;V;00005;V;00006;V;00009;V;00008;V;00013;V;00014;V;00012;V;00013;V
28;079;40;1;28079040_1_38;2017;12;22;00014;V;00014;V;00011;V;00007;V;00007;V;00007;V;00004;V;00006;V;00006;V;00010;V;00007;V;00006;V;00011;V;00011;V;00010;V;00008;V;00008;V;00009;V;00009;V;00009;V;00010;V;00006;V;00006;V;00009;V
