PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;36;12;28079036_12_8;2017;10;05;00046;V;00030;V;00025;V;00062;V;00048;V;00042;V;00110;V;00264;V;00290;V;00183;V;00086;V;00103;V;00094;V;00098;V;00106;V;00053;V;00074;V;00065;V;00072;V;00108;V;00198;V;00320;V;00263;V;00184;V
28;079;36;12;28079036_12_8;2017;10;06;00062;V;00044;V;00017;V;00010;V;00019;V;00024;V;00051;V;00117;V;00129;V;00116;N;00556;N;00047;V;00040;V;00025;V;00021;V;00031;V;00033;V;00036;V;00043;V;00058;V;00060;V;00035;V;00015;V;00013;V
28;079;36;12;28079036_12_8;2017;10;07;00019;V;00009;V;00007;V;00008;V;00008;V;00008;V;00015;V;00032;V;00035;V;00028;V;00031;V;00038;V;00036;V;00027;V;00022;V;00025;V;00020;V;00024;V;00012;V;00046;V;00088;V;00101;V;00147;V;00260;V
28;079;36;12;28079036_12_8;2017;10;08;00159;V;00066;V;00064;V;00086;V;00050;V;00043;V;00067;V;00060;V;00063;V;00043;V;00049;V;00063;V;00060;V;00057;V;00056;V;00036;V;00029;V;00025;V;00035;V;00069;V;00136;V;00181;V;00236;V;00218;V
28;079;36;12;28079036_12_8;2017;10;09;00079;V;00052;V;00022;V;00013;V;00015;V;00054;V;00075;V;00103;V;00106;V;00116;V;00099;V;00071;V;00082;V;00071;V;00059;V;00080;V;00067;V;00060;V;00090;V;00138;V;00244;V;00280;V;00274;V;00195;V
28;079;36;12;28079036_12_8;2017;10;10;00056;V;00040;V;00013;V;00009;V;00011;V;00053;V;00043;V;00151;V;00264;V;00193;V;00140;V;00117;V;00112;V;00089;V;00085;V;00075;V;00066;V;00064;V;00070;V;00105;V;00221;V;00204;V;00230;V;00330;V
28;079;36;12;28079036_12_8;2017;10;11;00245;V;00277;V;00218;V;00086;V;00045;V;00045;V;00075;V;00209;V;00268;V;00258;V;00184;V;00129;V;00081;V;00137;V;00121;V;00103;V;00091;V;00066;V;00067;V;00144;V;00219;V;00256;V;00299;V;00162;V
28;079;36;12;28079036_12_8;2017;10;12;00191;V;00183;V;00141;V;00148;V;00085;V;00058;V;00032;V;00061;V;00110;V;00116;V;00080;V;00090;V;00073;V;00063;V;00042;V;00029;V;00027;V;00017;V;00042;V;00057;V;00078;V;00108;V;00099;V;00141;V
28;079;36;12;28079036_12_8;2017;10;13;00074;V;00032;V;00022;V;00021;V;00022;V;00030;V;00048;V;00124;V;00123;V;00181;V;00115;V;00082;V;00114;V;00082;V;00063;V;00057;V;00032;V;00040;V;00046;V;00049;V;00161;V;00176;V;00177;V;00175;V
28;079;36;12;28079036_12_8;2017;10;14;00170;V;00252;V;00237;V;00184;V;00095;V;00067;V;00083;V;00111;V;00114;V;00116;V;00101;V;00077;V;00079;V;00074;V;00054;V;00032;V;00029;V;00030;V;00028;V;00072;V;00118;V;00126;V;00136;V;00142;V
28;079;36;12;28079036_12_8;2017;10;15;00318;V;00203;V;00127;V;00092;V;00075;V;00053;V;00046;V;00054;V;00068;V;00080;V;00064;V;00073;V;00039;V;00030;V;00021;V;00017;V;00017;V;00018;V;00037;V;00060;V;00085;V;00079;V;00058;V;00038;V
28;079;36;12;28079036_12_8;2017;10;16;00019;V;00013;V;00007;V;00010;V;00009;V;00012;V;00035;V;00083;V;00161;V;00179;V;00104;V;00059;V;00058;V;00045;V;00037;V;00053;V;00042;V;00051;V;00041;V;00101;V;00190;V;00179;V;00095;V;00085;V
28;079;36;12;28079036_12_8;2017;10;17;00050;V;00021;V;00012;V;00027;V;00033;V;00025;V;00057;V;00145;V;00199;V;00202;V;00077;V;00084;V;00088;V;00047;V;00050;V;00039;V;00055;V;00064;V;00062;V;00079;V;00094;V;00078;V;00051;V;00038;V
28;079;36;12;28079036_12_8;2017;10;18;00020;V;00015;V;00016;V;00014;V;00014;V;00024;V;00029;V;00078;V;00125;V;00119;V;00058;V;00044;V;00051;V;00062;V;00037;V;00036;V;00052;V;00046;V;00052;V;00114;V;00121;V;00131;V;00094;V;00074;V
28;079;36;12;28079036_12_8;2017;10;19;00097;V;00091;V;00068;V;00104;V;00095;V;00096;V;00099;V;00157;V;00268;V;00258;V;00279;V;00252;V;00182;V;00135;V;00086;V;00045;V;00040;V;00061;V;00074;V;00079;V;00115;V;00133;V;00125;V;00045;V
28;079;36;12;28079036_12_8;2017;10;20;00028;V;00034;V;00039;V;00042;V;00044;V;00061;V;00103;V;00173;V;00282;V;00200;V;00156;V;00173;V;00084;V;00055;V;00057;V;00042;V;00038;V;00038;V;00047;V;00075;V;00122;V;00173;V;00077;V;00041;V
28;079;36;12;28079036_12_8;2017;10;21;00044;V;00052;V;00038;V;00040;V;00043;V;00038;V;00041;V;00090;V;00107;V;00116;V;00111;V;00063;V;00053;V;00045;V;00036;V;00032;V;00018;V;00035;V;00043;V;00052;V;00067;V;00052;V;00045;V;00031;V
28;079;36;12;28079036_12_8;2017;10;22;00030;V;00069;V;00045;V;00054;V;00036;V;00025;V;00026;V;00030;V;00038;V;00035;V;00027;V;00032;V;00020;V;00019;V;00024;V;00021;V;00023;V;00022;V;00036;V;00065;V;00077;V;00102;V;00154;V;00080;V
28;079;36;12;28079036_12_8;2017;10;23;00042;V;00020;V;00010;V;00008;V;00008;V;00015;V;00036;V;00098;V;00123;V;00184;V;00080;V;00078;V;00106;V;00085;V;00079;V;00056;V;00052;V;00038;V;00060;V;00162;V;00186;V;00265;V;00263;V;00191;V
28;079;36;12;28079036_12_8;2017;10;24;00041;V;00027;V;00030;V;00031;V;00029;V;00020;V;00045;V;00166;V;00272;V;00249;V;00118;V;00071;V;00086;V;00080;V;00078;V;00063;V;00070;V;00044;V;00107;V;00195;V;00226;V;00128;V;00139;V;00250;V
28;079;36;12;28079036_12_8;2017;10;25;00177;V;00054;V;00028;V;00026;V;00023;V;00030;V;00063;V;00143;V;00193;V;00145;V;00149;V;00130;V;00109;V;00089;N;00096;V;00081;V;00085;V;00097;V;00123;V;00202;V;00205;V;00203;V;00253;V;00231;V
28;079;36;12;28079036_12_8;2017;10;26;00133;V;00069;V;00035;V;00032;V;00031;V;00038;V;00056;V;00127;V;00233;V;00251;V;00151;V;00075;V;00118;V;00103;V;00115;V;00106;V;00102;V;00100;V;00153;V;00183;V;00222;V;00172;V;00303;V;00238;V
28;079;36;12;28079036_12_8;2017;10;27;00068;V;00073;V;00060;V;00039;V;00034;V;00028;V;00033;V;00148;V;00331;V;00346;V;00253;V;00111;V;00073;V;00095;V;00045;V;00036;V;00036;V;00032;V;00041;V;00042;V;00046;V;00035;V;00040;V;00017;V
28;079;36;12;28079036_12_8;2017;10;28;00032;V;00028;V;00028;V;00014;V;00016;V;00012;V;00021;V;00044;V;00069;V;00062;V;00037;V;00044;V;00037;V;00037;V;00032;V;00017;V;00012;V;00013;V;00027;V;00080;V;00110;V;00111;V;00084;V;00039;V
28;079;36;12;28079036_12_8;2017;10;29;00024;V;00027;V;00015;V;00010;V;00015;V;00015;V;00025;V;00044;V;00063;V;00038;V;00036;V;00036;V;00049;V;00034;V;00036;V;00023;V;00016;V;00026;V;00045;V;00161;V;00157;V;00060;V;00047;V;00012;V
28;079;36;12;28079036_12_8;2017;10;30;00009;V;00006;V;00006;V;00006;V;00015;V;00016;V;00036;V;00116;V;00193;V;00065;V;00074;V;00046;V;00036;V;00030;V;00028;V;00022;V;00038;V;00037;V;00113;V;00281;V;00272;V;00073;V;00036;V;00018;V
28;079;36;12;28079036_12_8;2017;10;31;00022;V;00023;V;00012;V;00011;V;00034;V;00042;V;00035;V;00062;V;00087;V;00086;V;00081;V;00085;V;00063;V;00050;V;00050;V;00046;V;00041;V;00067;V;00130;V;00213;V;00240;V;00246;V;00254;V;00211;V
28;079;38;1;28079038_1_38;2017;10;01;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;02;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00008;V;00005;V;00005;V;00006;V;00004;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00002;V;00003;V;00004;V;00003;V;00004;V
28;079;38;1;28079038_1_38;2017;10;03;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00003;V;00004;V;00005;V;00006;V;00006;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V;00004;V
28;079;38;1;28079038_1_38;2017;10;04;00003;V;00002;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00004;V;00005;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V
28;079;38;1;28079038_1_38;2017;10;05;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V
28;079;38;1;28079038_1_38;2017;10;06;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00004;V;00003;V;00005;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00004;V;00003;V;00003;V;00002;V;00002;V
28;079;38;1;28079038_1_38;2017;10;07;00002;V;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00006;V;00011;V;00008;V;00008;V
28;079;38;1;28079038_1_38;2017;10;08;00004;V;00004;V;00004;V;00003;V;00003;V;00002;V;00002;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2017;10;09;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00004;V;00004;V;00006;V;00005;V;00004;V;00004;V;00003;V;00003;V;00264;N;00002;V;00002;V;00002;V;00002;V;00003;V;00005;V;00007;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2017;10;10;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00004;V;00005;V;00006;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00005;V;00004;V;00006;V
28;079;38;1;28079038_1_38;2017;10;11;00005;V;00007;V;00006;V;00004;V;00004;V;00003;V;00003;V;00004;V;00007;V;00006;V;00004;V;00004;V;00005;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2017;10;12;00005;V;00004;V;00005;V;00005;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00005;V;00009;V;00009;V;00007;V;00006;V
28;079;38;1;28079038_1_38;2017;10;13;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2017;10;14;00004;V;00007;V;00006;V;00006;V;00004;V;00004;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00002;V;00003;V;00003;V;00003;V;00005;V;00008;V;00008;V;00007;V
28;079;38;1;28079038_1_38;2017;10;15;00008;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;16;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00006;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2017;10;17;00003;V;00002;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00002;V;00002;V;00002;V
28;079;38;1;28079038_1_38;2017;10;18;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;38;1;28079038_1_38;2017;10;19;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00006;V;00007;V;00004;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00003;V;00003;V;00002;V
28;079;38;1;28079038_1_38;2017;10;20;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;21;00002;V;00002;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V
28;079;38;1;28079038_1_38;2017;10;22;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00006;V;00004;V;00003;V
28;079;38;1;28079038_1_38;2017;10;23;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00005;V;00006;V;00004;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00004;V;00008;V;00013;V;00014;V;00010;V;00007;V
28;079;38;1;28079038_1_38;2017;10;24;00004;V;00003;V;00003;V;00003;V;00002;V;00002;V;00003;V;00007;V;00009;V;00008;V;00007;V;00005;V;00004;V;00004;V;00003;V;00003;V;00004;V;00004;V;00004;V;00006;V;00011;V;00015;V;00011;V;00008;V
28;079;38;1;28079038_1_38;2017;10;25;00007;V;00005;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00007;V;00006;V;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V;00003;V;00008;V;00013;V;00016;V;00014;V;00009;V
28;079;38;1;28079038_1_38;2017;10;26;00006;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00005;V;00005;V;00006;V;00005;V;00005;V;00004;V;00004;V;00004;V;00005;V;00005;V;00005;V;00005;V;00010;V;00013;V;00018;V;00014;V;00011;V
28;079;38;1;28079038_1_38;2017;10;27;00007;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00009;V;00010;V;00006;V;00006;V;00005;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;28;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00003;V;00004;V;00005;V;00005;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;29;00002;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00004;V;00003;V;00002;V
28;079;38;1;28079038_1_38;2017;10;30;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00005;V;00006;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00005;V;00005;V;00004;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2017;10;31;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00005;V;00005;V;00005;V;00004;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00006;V;00007;V;00008;V;00005;V;00004;V
28;079;38;7;28079038_7_8;2017;10;01;00008;V;00002;V;00001;V;00001;V;00001;V;00002;V;00002;V;00004;V;00007;V;00008;V;00011;V;00014;V;00012;V;00010;V;00007;V;00003;V;00004;V;00008;V;00019;V;00013;V;00036;V;00028;V;00010;V;00005;V
28;079;38;7;28079038_7_8;2017;10;02;00004;V;00002;V;00004;V;00007;V;00005;V;00009;V;00020;V;00118;V;00234;V;00095;V;00080;V;00140;V;00048;V;00022;V;00012;V;00013;V;00012;V;00019;V;00020;V;00020;V;00038;V;00063;V;00034;V;00041;V
28;079;38;7;28079038_7_8;2017;10;03;00018;V;00013;V;00002;V;00021;V;00001;V;00005;V;00003;V;00025;V;00074;V;00101;V;00122;V;00096;V;00045;V;00028;V;00016;V;00009;V;00011;V;00013;V;00012;V;00014;V;00036;V;00065;V;00076;V;00030;V
28;079;38;7;28079038_7_8;2017;10;04;00003;V;00001;V;00002;V;00001;V;00001;V;00005;V;00009;V;00033;V;00073;V;00087;V;00052;V;00026;V;00021;V;00012;V;00008;V;00006;V;00008;V;00014;V;00012;V;00026;V;00063;V;00052;V;00038;V;00010;V
28;079;38;7;28079038_7_8;2017;10;05;00005;V;00016;V;00029;V;00040;V;00001;V;00001;V;00003;V;00014;V;00061;V;00065;V;00039;V;00043;V;00034;V;00033;V;00021;V;00014;V;00008;V;00009;V;00009;V;00016;V;00033;V;00025;V;00057;V;00077;V
28;079;38;7;28079038_7_8;2017;10;06;00004;V;00002;V;00001;V;00003;V;00001;V;00005;V;00004;V;00025;V;00064;V;00054;V;00043;V;00031;V;00043;V;00022;V;00024;V;00015;V;00014;V;00020;V;00039;V;00031;V;00019;V;00018;V;00004;V;00001;V
28;079;38;7;28079038_7_8;2017;10;07;00004;V;00004;V;00005;V;00006;V;00005;V;00002;V;00001;V;00001;V;00013;V;00013;V;00013;V;00027;V;00016;V;00015;V;00008;V;00004;V;00006;V;00005;V;00006;V;00022;V;00130;V;00258;V;00158;V;00155;V
28;079;38;7;28079038_7_8;2017;10;08;00029;V;00028;V;00034;V;00019;V;00006;V;00003;V;00002;V;00034;V;00017;V;00009;V;00012;V;00009;V;00014;V;00010;V;00008;V;00005;V;00003;V;00004;V;00004;V;00004;V;00018;V;00037;V;00036;V;00041;V
28;079;38;7;28079038_7_8;2017;10;09;00018;V;00005;V;00013;V;00001;V;00002;V;00007;V;00028;V;00037;V;00090;V;00083;V;00050;V;00038;V;00025;V;00019;V;00015;V;00012;V;00014;V;00014;V;00013;V;00030;V;00107;V;00139;V;00059;V;00047;V
28;079;38;7;28079038_7_8;2017;10;10;00010;V;00003;V;00002;V;00001;V;00001;V;00003;V;00003;V;00033;V;00081;V;00107;V;00052;V;00042;V;00036;V;00029;V;00021;V;00013;V;00010;V;00011;V;00011;V;00020;V;00068;V;00056;V;00050;V;00120;V
28;079;38;7;28079038_7_8;2017;10;11;00067;V;00093;V;00077;V;00029;V;00009;V;00005;V;00010;V;00022;V;00091;V;00088;V;00031;V;00027;V;00040;V;00048;V;00029;V;00016;V;00008;V;00024;V;00017;V;00019;V;00074;V;00038;V;00038;V;00023;V
28;079;38;7;28079038_7_8;2017;10;12;00024;V;00024;V;00063;V;00061;V;00057;V;00019;V;00010;V;00004;V;00010;V;00008;V;00013;V;00012;V;00011;V;00010;V;00007;V;00003;V;00001;V;00004;V;00007;V;00079;V;00224;V;00200;V;00129;V;00093;V
28;079;38;7;28079038_7_8;2017;10;13;00009;V;00004;V;00001;V;00002;V;00008;V;00010;V;00010;V;00011;V;00037;V;00026;V;00049;V;00029;V;00025;V;00022;V;00014;V;00011;V;00012;V;00006;V;00007;V;00010;V;00026;V;00077;V;00047;V;00029;V
28;079;38;7;28079038_7_8;2017;10;14;00049;V;00137;V;00112;V;00105;V;00046;V;00013;V;00008;V;00007;V;00009;V;00009;V;00009;V;00016;V;00016;V;00015;V;00008;V;00004;V;00002;V;00002;V;00008;V;00008;V;00107;V;00200;V;00181;V;00154;V
28;079;38;7;28079038_7_8;2017;10;15;00165;V;00045;V;00005;V;00006;V;00003;V;00002;V;00001;V;00002;V;00003;V;00004;V;00004;V;00008;V;00004;V;00007;V;00005;V;00001;V;00002;V;00001;V;00001;V;00002;V;00006;V;00002;V;00001;V;00001;V
28;079;38;7;28079038_7_8;2017;10;16;00003;V;00003;V;00002;V;00001;V;00011;V;00001;V;00001;V;00009;V;00027;V;00028;V;00013;V;00016;V;00019;V;00018;V;00010;V;00007;V;00006;V;00009;V;00019;V;00026;V;00090;V;00093;V;00012;V;00002;V
28;079;38;7;28079038_7_8;2017;10;17;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00012;V;00031;V;00027;V;00018;V;00020;V;00015;V;00014;V;00011;V;00009;V;00017;V;00020;V;00014;V;00019;V;00026;V;00011;V;00005;V;00003;V
28;079;38;7;28079038_7_8;2017;10;18;00007;V;00002;V;00003;V;00001;V;00001;V;00005;V;00002;V;00011;V;00025;V;00028;V;00029;V;00020;V;00015;V;00017;V;00013;V;00009;V;00010;V;00013;V;00018;V;00021;V;00018;V;00013;V;00008;V;00010;V
28;079;38;7;28079038_7_8;2017;10;19;00006;V;00005;V;00004;V;00006;V;00010;V;00012;V;00048;V;00092;V;00157;V;00212;V;00073;V;00029;V;00039;V;00031;V;00013;V;00012;V;00013;V;00014;V;00016;V;00022;V;00042;V;00031;V;00019;V;00008;V
28;079;38;7;28079038_7_8;2017;10;20;00005;V;00005;V;00006;V;00005;V;00008;V;00002;V;00002;V;00024;V;00082;V;00085;V;00090;V;00064;V;00042;V;00017;V;00012;V;00010;V;00008;V;00009;V;00009;V;00015;V;00020;V;00028;V;00030;V;00013;V
28;079;38;7;28079038_7_8;2017;10;21;00011;V;00012;V;00033;V;00026;V;00035;V;00012;V;00029;V;00040;V;00043;V;00029;V;00022;V;00015;V;00013;V;00011;V;00010;V;00007;V;00010;V;00010;V;00015;V;00026;V;00018;V;00016;V;00019;V;00006;V
28;079;38;7;28079038_7_8;2017;10;22;00011;V;00010;V;00015;V;00006;V;00004;V;00003;V;00003;V;00003;V;00010;V;00013;V;00010;V;00017;V;00012;V;00017;V;00026;V;00011;V;00011;V;00009;V;00007;V;00026;V;00073;V;00119;V;00038;V;00006;V
28;079;38;7;28079038_7_8;2017;10;23;00001;V;00001;V;00002;V;00001;V;00002;V;00003;V;00006;V;00043;V;00113;V;00119;V;00054;V;00038;V;00043;V;00043;V;00023;V;00018;V;00024;V;00022;V;00059;V;00177;V;00343;V;00332;V;00206;V;00115;V
28;079;38;7;28079038_7_8;2017;10;24;00037;V;00011;V;00003;V;00006;V;00001;V;00005;V;00011;V;00130;V;00179;V;00146;V;00106;V;00064;V;00034;V;00026;V;00024;V;00022;V;00028;V;00037;V;00037;V;00100;V;00298;V;00411;V;00228;V;00152;V
28;079;38;7;28079038_7_8;2017;10;25;00147;V;00075;V;00008;V;00002;V;00012;V;00008;V;00024;V;00053;V;00175;V;00111;V;00047;V;00037;V;00034;V;00029;V;00019;V;00023;V;00022;V;00035;V;00030;V;00206;V;00379;V;00468;V;00360;V;00207;V
28;079;38;7;28079038_7_8;2017;10;26;00100;V;00056;V;00028;V;00012;V;00008;V;00004;V;00019;V;00058;V;00079;V;00106;V;00066;V;00051;V;00034;V;00037;V;00036;V;00026;V;00019;V;00022;V;00038;V;00210;V;00348;V;00532;V;00389;V;00256;V
28;079;38;7;28079038_7_8;2017;10;27;00100;V;00005;V;00004;V;00004;V;00010;V;00002;V;00008;V;00091;V;00189;V;00230;V;00104;V;00091;V;00075;V;00056;V;00046;V;00029;V;00026;V;00029;V;00022;V;00022;V;00017;V;00022;V;00021;V;00008;V
28;079;38;7;28079038_7_8;2017;10;28;00009;V;00005;V;00015;V;00005;V;00002;V;00003;V;00006;V;00008;V;00005;V;00013;V;00019;V;00013;V;00023;V;00015;V;00010;V;00006;V;00008;V;00014;V;00013;V;00036;V;00040;V;00034;V;00022;V;00007;V
28;079;38;7;28079038_7_8;2017;10;29;00002;V;00009;V;00003;V;00002;V;00004;V;00003;V;00004;V;00004;V;00017;V;00017;V;00016;V;00024;V;00015;V;00014;V;00016;V;00013;V;00011;V;00011;V;00031;V;00059;V;00029;V;00027;V;00008;V;00002;V
28;079;38;7;28079038_7_8;2017;10;30;00001;V;00004;V;00002;V;00001;V;00007;V;00005;V;00009;V;00057;V;00102;V;00099;V;00038;V;00027;V;00023;V;00021;V;00016;V;00013;V;00024;V;00029;V;00067;V;00082;V;00064;V;00029;V;00011;V;00004;V
28;079;38;7;28079038_7_8;2017;10;31;00004;V;00011;V;00002;V;00002;V;00002;V;00002;V;00004;V;00027;V;00086;V;00083;V;00075;V;00045;V;00017;V;00017;V;00018;V;00012;V;00022;V;00026;V;00068;V;00098;V;00153;V;00178;V;00066;V;00038;V
28;079;38;8;28079038_8_8;2017;10;01;00035;V;00018;V;00014;V;00012;V;00012;V;00011;V;00016;V;00019;V;00028;V;00030;V;00032;V;00034;V;00029;V;00025;V;00023;V;00012;V;00014;V;00026;V;00043;V;00041;V;00075;V;00069;V;00046;V;00036;V
28;079;38;8;28079038_8_8;2017;10;02;00036;V;00033;V;00027;V;00042;V;00043;V;00034;V;00042;V;00076;V;00103;V;00080;V;00072;V;00099;V;00060;V;00036;V;00025;V;00023;V;00022;V;00029;V;00035;V;00041;V;00070;V;00078;V;00060;V;00061;V
28;079;38;8;28079038_8_8;2017;10;03;00046;V;00028;V;00017;V;00017;V;00011;V;00016;V;00022;V;00041;V;00057;V;00071;V;00084;V;00083;V;00064;V;00055;V;00040;V;00029;V;00031;V;00035;V;00039;V;00057;V;00109;V;00119;V;00116;V;00089;V
28;079;38;8;28079038_8_8;2017;10;04;00022;V;00011;V;00010;V;00008;V;00008;V;00015;V;00031;V;00055;V;00070;V;00076;V;00061;V;00041;V;00037;V;00031;V;00025;V;00022;V;00029;V;00038;V;00043;V;00078;V;00131;V;00106;V;00094;V;00060;V
28;079;38;8;28079038_8_8;2017;10;05;00057;V;00076;V;00074;V;00064;V;00034;V;00024;V;00039;V;00063;V;00080;V;00072;V;00066;V;00072;V;00069;V;00077;V;00064;V;00053;V;00037;V;00047;V;00057;V;00090;V;00143;V;00120;V;00142;V;00130;V
28;079;38;8;28079038_8_8;2017;10;06;00032;V;00019;V;00022;V;00025;V;00022;V;00020;V;00030;V;00078;V;00100;V;00090;V;00077;V;00062;V;00078;V;00052;V;00049;V;00043;V;00047;V;00053;V;00083;V;00088;V;00061;V;00050;V;00029;V;00023;V
28;079;38;8;28079038_8_8;2017;10;07;00027;V;00037;V;00026;V;00021;V;00017;V;00016;V;00020;V;00021;V;00036;V;00038;V;00037;V;00052;V;00038;V;00037;V;00026;V;00016;V;00020;V;00023;V;00031;V;00070;V;00176;V;00227;V;00156;V;00148;V
