PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;35;6;28079035_6_48;2017;11;23;001.2;V;001.1;V;000.9;V;000.5;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.6;V;000.5;V;000.3;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.6;V;001.0;V;001.2;V;001.1;V
28;079;35;6;28079035_6_48;2017;11;24;000.9;V;000.5;V;000.4;V;000.3;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V
28;079;35;6;28079035_6_48;2017;11;25;000.5;V;000.4;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;35;6;28079035_6_48;2017;11;26;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.4;V;000.1;V;000.2;V
28;079;35;6;28079035_6_48;2017;11;27;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.1;V;000.5;V;000.4;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.4;V;000.7;V;000.9;V;000.5;V
28;079;35;6;28079035_6_48;2017;11;28;000.6;V;000.3;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.4;V;000.6;V;000.6;V;000.7;V;000.4;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.5;V;000.5;V;000.5;V;000.4;V
28;079;35;6;28079035_6_48;2017;11;29;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;35;6;28079035_6_48;2017;11;30;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;35;7;28079035_7_8;2017;11;01;00050;V;00026;V;00045;V;00016;V;00033;V;00061;V;00023;V;00015;V;00017;V;00032;V;00016;V;00017;V;00014;V;00017;V;00012;V;00005;V;00009;V;00010;V;00013;V;00026;V;00023;V;00014;V;00021;V;00027;V
28;079;35;7;28079035_7_8;2017;11;02;00021;V;00017;V;00014;V;00011;V;00011;V;00011;V;00013;V;00035;V;00047;V;00058;V;00053;V;00047;V;00028;V;00019;V;00010;V;00007;V;00007;V;00016;V;00017;V;00030;V;00055;V;00113;V;00072;V;00132;V
28;079;35;7;28079035_7_8;2017;11;03;00091;V;00048;V;00033;V;00032;V;00016;V;00013;V;00012;V;00030;V;00071;V;00085;V;00081;V;00053;V;00030;V;00015;V;00009;V;00009;V;00021;V;00013;V;00010;V;00027;V;00037;V;00038;V;00114;V;00097;V
28;079;35;7;28079035_7_8;2017;11;04;00068;V;00032;V;00015;V;00011;V;00014;V;00018;V;00013;V;00011;V;00013;V;00029;V;00029;V;00025;V;00015;V;00011;V;00009;V;00005;V;00005;V;00006;V;00007;V;00008;V;00013;V;00017;V;00026;V;00027;V
28;079;35;7;28079035_7_8;2017;11;05;00021;V;00032;V;00058;V;00011;V;00020;V;00026;V;00008;V;00011;V;00009;V;00011;V;00010;V;00008;V;00009;V;00016;V;00010;V;00007;V;00010;V;00010;V;00011;V;00009;V;00020;V;00020;V;00033;V;00019;V
28;079;35;7;28079035_7_8;2017;11;06;00007;V;00009;V;00018;V;00010;V;00006;V;00006;V;00006;V;00013;V;00040;V;00049;V;00090;V;00018;V;00031;V;00035;V;00022;V;00008;V;00005;V;00007;V;00008;V;00019;V;00042;V;00047;V;00042;V;00037;V
28;079;35;7;28079035_7_8;2017;11;07;00031;V;00031;V;00025;V;00027;V;00024;V;00024;V;00026;V;00043;V;00091;V;00155;V;00130;V;00093;V;00071;V;00068;V;00057;V;00035;V;00024;V;00018;V;00017;V;00043;V;00068;V;00107;V;00172;V;00171;V
28;079;35;7;28079035_7_8;2017;11;08;00168;V;00133;V;00085;V;00056;V;00067;V;00079;V;00072;V;00078;V;00090;V;00134;V;00062;V;00053;V;00058;V;00051;V;00045;V;00022;V;00016;V;00030;V;00064;V;00070;V;00068;V;00051;V;00055;V;00040;V
28;079;35;7;28079035_7_8;2017;11;09;00031;V;00032;V;00033;V;00021;V;00016;V;00018;V;00023;V;00018;V;00035;V;00046;V;00033;V;00021;V;00022;V;00025;V;00015;V;00006;V;00005;V;00006;V;00007;V;00028;V;00043;V;00046;V;00045;V;00040;V
28;079;35;7;28079035_7_8;2017;11;10;00029;V;00031;V;00030;V;00029;V;00041;V;00031;V;00028;V;00064;V;00111;V;00145;V;00163;V;00161;V;00136;V;00103;V;00071;V;00040;V;00020;V;00015;V;00017;V;00036;V;00086;V;00100;V;00119;V;00124;V
28;079;35;7;28079035_7_8;2017;11;11;00119;V;00122;V;00118;V;00096;V;00090;V;00083;V;00113;V;00111;V;00120;V;00141;V;00126;V;00103;V;00075;V;00061;V;00046;V;00025;V;00017;V;00014;V;00020;V;00082;V;00117;V;00155;V;00181;V;00145;V
28;079;35;7;28079035_7_8;2017;11;12;00134;V;00137;V;00128;V;00108;V;00087;V;00084;V;00082;V;00082;V;00073;V;00071;V;00075;V;00075;V;00075;V;00062;V;00047;V;00029;V;00016;V;00012;V;00019;V;00039;V;00092;V;00092;V;00092;V;00088;V
28;079;35;7;28079035_7_8;2017;11;13;00085;V;00090;V;00082;V;00059;V;00047;V;00045;V;00049;V;00098;V;00150;V;00117;V;00053;V;00054;V;00056;V;00044;V;00026;V;00011;V;00009;V;00008;V;00022;V;00034;V;00039;V;00047;V;00047;V;00040;V
28;079;35;7;28079035_7_8;2017;11;14;00035;V;00040;V;00030;V;00021;V;00018;V;00019;V;00020;V;00029;V;00079;V;00170;V;00136;V;00105;V;00101;V;00120;V;00092;V;00052;V;00033;V;00020;V;00034;V;00074;V;00120;V;00127;V;00150;V;00182;V
28;079;35;7;28079035_7_8;2017;11;15;00198;V;00161;V;00091;V;00051;V;00038;V;00037;V;00033;V;00050;V;00078;V;00137;V;00158;V;00137;V;00120;V;00109;V;00108;V;00065;V;00051;V;00075;V;00079;V;00106;V;00166;V;00201;V;00296;V;00277;V
28;079;35;7;28079035_7_8;2017;11;16;00211;V;00168;V;00139;V;00129;V;00111;V;00098;V;00089;V;00094;V;00191;V;00286;V;00280;V;00274;V;00243;V;00179;V;00160;V;00129;V;00112;V;00107;V;00118;V;00125;V;00141;V;00181;V;00262;V;00283;V
28;079;35;7;28079035_7_8;2017;11;17;00250;V;00193;V;00165;V;00140;V;00097;V;00088;V;00081;V;00083;V;00137;V;00189;V;00222;V;00223;V;00190;V;00141;V;00125;V;00095;V;00075;V;00068;V;00069;V;00061;V;00077;V;00125;V;00236;V;00249;V
28;079;35;7;28079035_7_8;2017;11;18;00219;V;00172;V;00138;V;00114;V;00095;V;00099;V;00089;V;00083;V;00080;V;00082;V;00093;V;00064;V;00055;V;00055;V;00039;V;00027;V;00025;V;00031;V;00041;V;00071;V;00130;V;00174;V;00178;V;00144;V
28;079;35;7;28079035_7_8;2017;11;19;00103;V;00084;V;00071;V;00051;V;00038;V;00037;V;00046;V;00041;V;00050;V;00058;V;00061;V;00058;V;00058;V;00060;V;00049;V;00024;V;00015;V;00011;V;00018;V;00048;V;00100;V;00166;V;00200;V;00180;V
28;079;35;7;28079035_7_8;2017;11;20;00153;V;00131;V;00093;V;00070;V;00055;V;00060;V;00058;V;00072;V;00121;V;00202;V;00220;V;00202;V;00265;N;00050;V;00051;V;00042;V;00030;V;00032;V;00050;V;00080;V;00091;V;00216;V;00221;V;00161;V
28;079;35;7;28079035_7_8;2017;11;21;00130;V;00115;V;00101;V;00089;V;00075;V;00060;V;00055;V;00089;V;00165;V;00215;V;00136;V;00113;V;00075;V;00065;V;00051;V;00038;V;00038;V;00044;V;00063;V;00112;V;00167;V;00231;V;00258;V;00185;V
28;079;35;7;28079035_7_8;2017;11;22;00142;V;00128;V;00076;V;00078;V;00054;V;00046;V;00051;V;00116;V;00144;V;00137;V;00108;V;00073;V;00065;V;00059;V;00047;V;00024;V;00024;V;00040;V;00093;V;00112;V;00106;V;00169;V;00226;V;00225;V
28;079;35;7;28079035_7_8;2017;11;23;00274;V;00271;V;00231;V;00144;V;00078;V;00060;V;00058;V;00062;V;00103;V;00173;V;00160;V;00136;V;00131;V;00084;V;00052;V;00018;V;00016;V;00017;V;00038;V;00063;V;00118;V;00191;V;00221;V;00217;V
28;079;35;7;28079035_7_8;2017;11;24;00201;V;00120;V;00121;V;00117;V;00065;V;00033;V;00062;V;00051;V;00073;V;00072;V;00058;V;00063;V;00063;V;00031;V;00024;V;00017;V;00021;V;00024;V;00035;V;00044;V;00046;V;00048;V;00062;V;00056;V
28;079;35;7;28079035_7_8;2017;11;25;00127;V;00155;V;00112;V;00076;V;00040;V;00032;V;00022;V;00021;V;00044;V;00081;V;00083;V;00056;V;00030;V;00035;V;00057;V;00049;V;00037;V;00026;V;00025;V;00020;V;00021;V;00020;V;00017;V;00015;V
28;079;35;7;28079035_7_8;2017;11;26;00013;V;00012;V;00011;V;00009;V;00007;V;00008;V;00017;V;00010;V;00008;V;00011;V;00008;V;00013;V;00021;V;00014;V;00013;V;00011;V;00010;V;00010;V;00022;V;00032;V;00054;V;00076;V;00037;V;00028;V
28;079;35;7;28079035_7_8;2017;11;27;00018;V;00010;V;00011;V;00008;V;00018;V;00015;V;00028;V;00047;V;00068;V;00117;V;00079;V;00165;V;00151;V;00096;V;00049;V;00033;V;00032;V;00035;V;00039;V;00071;V;00144;V;00188;V;00208;V;00145;V
28;079;35;7;28079035_7_8;2017;11;28;00159;V;00126;V;00101;V;00091;V;00067;V;00063;V;00062;V;00080;V;00154;V;00199;V;00199;V;00220;V;00181;V;00127;V;00117;V;00099;V;00086;V;00080;V;00069;V;00115;V;00202;V;00184;V;00181;V;00159;V
28;079;35;7;28079035_7_8;2017;11;29;00130;V;00084;V;00052;V;00043;V;00042;V;00032;V;00028;V;00027;V;00049;V;00049;V;00051;V;00039;V;00031;V;00017;V;00018;V;00017;V;00013;V;00018;V;00017;V;00019;V;00013;V;00015;V;00013;V;00010;V
28;079;35;7;28079035_7_8;2017;11;30;00005;V;00004;V;00003;V;00007;V;00005;V;00004;V;00014;V;00023;V;00037;V;00035;V;00036;V;00033;V;00028;V;00019;V;00017;V;00013;V;00013;V;00015;V;00018;V;00024;V;00031;V;00045;V;00036;V;00014;V
28;079;35;8;28079035_8_8;2017;11;01;00081;V;00069;V;00067;V;00056;V;00054;V;00058;V;00054;V;00049;V;00051;V;00052;V;00044;V;00048;V;00042;V;00052;V;00049;V;00042;V;00050;V;00056;V;00076;V;00104;V;00103;V;00087;V;00087;V;00086;V
28;079;35;8;28079035_8_8;2017;11;02;00075;V;00063;V;00049;V;00045;V;00036;V;00034;V;00045;V;00063;V;00072;V;00076;V;00069;V;00067;V;00058;V;00052;V;00049;V;00046;V;00054;V;00068;V;00081;V;00101;V;00110;V;00117;V;00103;V;00096;V
28;079;35;8;28079035_8_8;2017;11;03;00098;V;00082;V;00075;V;00075;V;00052;V;00048;V;00048;V;00061;V;00068;V;00071;V;00075;V;00071;V;00065;V;00048;V;00046;V;00046;V;00055;V;00057;V;00063;V;00093;V;00088;V;00085;V;00099;V;00087;V
28;079;35;8;28079035_8_8;2017;11;04;00087;V;00064;V;00042;V;00031;V;00043;V;00043;V;00044;V;00043;V;00044;V;00049;V;00060;V;00061;V;00052;V;00049;V;00041;V;00034;V;00035;V;00037;V;00046;V;00049;V;00053;V;00053;V;00068;V;00064;V
28;079;35;8;28079035_8_8;2017;11;05;00063;V;00067;V;00062;V;00045;V;00047;V;00052;V;00040;V;00049;V;00047;V;00043;V;00039;V;00033;V;00035;V;00050;V;00042;V;00036;V;00045;V;00053;V;00060;V;00064;V;00075;V;00079;V;00087;V;00067;V
28;079;35;8;28079035_8_8;2017;11;06;00040;V;00048;V;00065;V;00051;V;00045;V;00048;V;00050;V;00054;V;00074;V;00076;V;00074;V;00069;V;00060;V;00047;V;00042;V;00037;V;00033;V;00039;V;00052;V;00059;V;00064;V;00067;V;00065;V;00063;V
28;079;35;8;28079035_8_8;2017;11;07;00061;V;00060;V;00057;V;00056;V;00058;V;00056;V;00056;V;00057;V;00065;V;00073;V;00079;V;00074;V;00069;V;00061;V;00056;V;00049;V;00046;V;00048;V;00058;V;00066;V;00070;V;00068;V;00069;V;00064;V
28;079;35;8;28079035_8_8;2017;11;08;00064;V;00061;V;00057;V;00049;V;00050;V;00053;V;00053;V;00058;V;00067;V;00078;V;00077;V;00075;V;00072;V;00072;V;00082;V;00081;V;00064;V;00066;V;00071;V;00078;V;00080;V;00074;V;00072;V;00067;V
28;079;35;8;28079035_8_8;2017;11;09;00064;V;00064;V;00058;V;00053;V;00047;V;00050;V;00053;V;00054;V;00058;V;00061;V;00060;V;00060;V;00059;V;00056;V;00050;V;00039;V;00036;V;00041;V;00056;V;00075;V;00075;V;00069;V;00066;V;00065;V
28;079;35;8;28079035_8_8;2017;11;10;00062;V;00059;V;00057;V;00057;V;00059;V;00059;V;00060;V;00067;V;00079;V;00107;V;00121;V;00106;V;00086;V;00072;V;00066;V;00057;V;00050;V;00051;V;00056;V;00056;V;00060;V;00064;V;00067;V;00068;V
28;079;35;8;28079035_8_8;2017;11;11;00064;V;00061;V;00060;V;00056;V;00062;V;00066;V;00065;V;00065;V;00066;V;00066;V;00071;V;00072;V;00065;V;00052;V;00059;V;00058;V;00047;V;00047;V;00053;V;00064;V;00066;V;00066;V;00063;V;00059;V
28;079;35;8;28079035_8_8;2017;11;12;00055;V;00054;V;00050;V;00047;V;00045;V;00046;V;00048;V;00046;V;00044;V;00047;V;00049;V;00053;V;00050;V;00042;V;00048;V;00050;V;00039;V;00042;V;00049;V;00055;V;00059;V;00058;V;00057;V;00055;V
28;079;35;8;28079035_8_8;2017;11;13;00056;V;00057;V;00055;V;00056;V;00056;V;00055;V;00055;V;00062;V;00072;V;00079;V;00080;V;00071;V;00069;V;00064;V;00067;V;00058;V;00055;V;00053;V;00062;V;00066;V;00068;V;00066;V;00062;V;00058;V
28;079;35;8;28079035_8_8;2017;11;14;00055;V;00055;V;00051;V;00046;V;00044;V;00044;V;00046;V;00052;V;00066;V;00071;V;00072;V;00071;V;00077;V;00081;V;00068;V;00063;V;00060;V;00075;V;00082;V;00080;V;00082;V;00078;V;00080;V;00084;V
28;079;35;8;28079035_8_8;2017;11;15;00082;V;00072;V;00062;V;00057;V;00051;V;00050;V;00051;V;00056;V;00062;V;00073;V;00077;V;00077;V;00076;V;00076;V;00070;V;00077;V;00078;V;00084;V;00077;V;00077;V;00086;V;00089;V;00100;V;00090;V
28;079;35;8;28079035_8_8;2017;11;16;00081;V;00070;V;00065;V;00059;V;00056;V;00055;V;00054;V;00055;V;00065;V;00080;V;00087;V;00093;V;00091;V;00076;V;00074;V;00071;V;00084;V;00076;V;00077;V;00079;V;00097;V;00095;V;00097;V;00104;V
28;079;35;8;28079035_8_8;2017;11;17;00091;V;00073;V;00063;V;00058;V;00053;V;00051;V;00049;V;00049;V;00054;V;00065;V;00076;V;00084;V;00078;V;00064;V;00070;V;00072;V;00060;V;00058;V;00058;V;00053;V;00059;V;00065;V;00081;V;00081;V
28;079;35;8;28079035_8_8;2017;11;18;00079;V;00070;V;00061;V;00054;V;00052;V;00050;V;00049;V;00047;V;00048;V;00049;V;00053;V;00053;V;00043;V;00037;V;00044;V;00041;V;00035;V;00035;V;00041;V;00048;V;00057;V;00058;V;00060;V;00054;V
28;079;35;8;28079035_8_8;2017;11;19;00055;V;00055;V;00053;V;00050;V;00049;V;00047;V;00049;V;00053;V;00052;V;00049;V;00052;V;00054;V;00057;V;00053;V;00061;V;00055;V;00046;V;00048;V;00053;V;00056;V;00058;V;00066;V;00074;V;00071;V
28;079;35;8;28079035_8_8;2017;11;20;00066;V;00062;V;00052;V;00048;V;00046;V;00043;V;00038;V;00039;V;00042;V;00059;V;00066;V;00070;V;00108;N;00065;V;00070;V;00070;V;00067;V;00074;V;00083;V;00085;V;00085;V;00102;V;00100;V;00081;V
28;079;35;8;28079035_8_8;2017;11;21;00071;V;00065;V;00058;V;00054;V;00050;V;00050;V;00048;V;00052;V;00066;V;00079;V;00076;V;00074;V;00070;V;00068;V;00069;V;00069;V;00073;V;00078;V;00083;V;00092;V;00098;V;00106;V;00108;V;00086;V
28;079;35;8;28079035_8_8;2017;11;22;00074;V;00068;V;00060;V;00053;V;00053;V;00049;V;00049;V;00063;V;00067;V;00074;V;00073;V;00066;V;00068;V;00070;V;00068;V;00064;V;00068;V;00079;V;00089;V;00087;V;00086;V;00097;V;00104;V;00101;V
28;079;35;8;28079035_8_8;2017;11;23;00105;V;00104;V;00088;V;00073;V;00064;V;00058;V;00061;V;00060;V;00067;V;00083;V;00082;V;00081;V;00078;V;00070;V;00064;V;00051;V;00058;V;00063;V;00074;V;00081;V;00092;V;00102;V;00096;V;00093;V
28;079;35;8;28079035_8_8;2017;11;24;00093;V;00074;V;00073;V;00070;V;00066;V;00058;V;00067;V;00062;V;00073;V;00076;V;00074;V;00072;V;00070;V;00057;V;00046;V;00044;V;00049;V;00058;V;00066;V;00071;V;00070;V;00071;V;00070;V;00072;V
28;079;35;8;28079035_8_8;2017;11;25;00081;V;00090;V;00080;V;00071;V;00063;V;00056;V;00054;V;00053;V;00060;V;00068;V;00068;V;00061;V;00055;V;00053;V;00069;V;00066;V;00061;V;00048;V;00046;V;00046;V;00052;V;00049;V;00041;V;00036;V
28;079;35;8;28079035_8_8;2017;11;26;00034;V;00033;V;00030;V;00032;V;00030;V;00034;V;00038;V;00035;V;00035;V;00037;V;00031;V;00036;V;00043;V;00038;V;00040;V;00042;V;00043;V;00050;V;00065;V;00070;V;00070;V;00071;V;00062;V;00052;V
28;079;35;8;28079035_8_8;2017;11;27;00042;V;00036;V;00033;V;00028;V;00035;V;00036;V;00046;V;00059;V;00065;V;00072;V;00069;V;00080;V;00083;V;00076;V;00065;V;00065;V;00066;V;00072;V;00074;V;00079;V;00093;V;00100;V;00095;V;00079;V
28;079;35;8;28079035_8_8;2017;11;28;00082;V;00069;V;00064;V;00060;V;00054;V;00052;V;00052;V;00057;V;00071;V;00082;V;00085;V;00094;V;00093;V;00084;V;00078;V;00072;V;00061;V;00054;V;00055;V;00063;V;00077;V;00077;V;00076;V;00069;V
28;079;35;8;28079035_8_8;2017;11;29;00065;V;00065;V;00062;V;00064;V;00059;V;00058;V;00057;V;00049;V;00064;V;00066;V;00066;V;00058;V;00055;V;00044;V;00050;V;00052;V;00054;V;00057;V;00059;V;00062;V;00055;V;00053;V;00043;V;00036;V
28;079;35;8;28079035_8_8;2017;11;30;00030;V;00025;V;00023;V;00025;V;00026;V;00029;V;00044;V;00051;V;00060;V;00059;V;00055;V;00050;V;00048;V;00043;V;00043;V;00044;V;00047;V;00053;V;00060;V;00068;V;00074;V;00077;V;00071;V;00056;V
28;079;35;12;28079035_12_8;2017;11;01;00158;V;00109;V;00136;V;00080;V;00105;V;00152;V;00089;V;00071;V;00077;V;00101;V;00069;V;00074;V;00064;V;00077;V;00068;V;00050;V;00064;V;00072;V;00096;V;00145;V;00138;V;00109;V;00119;V;00128;V
28;079;35;12;28079035_12_8;2017;11;02;00107;V;00089;V;00071;V;00063;V;00052;V;00050;V;00065;V;00117;V;00144;V;00164;V;00150;V;00139;V;00102;V;00082;V;00065;V;00057;V;00064;V;00092;V;00106;V;00147;V;00195;V;00289;V;00213;V;00299;V
28;079;35;12;28079035_12_8;2017;11;03;00238;V;00156;V;00126;V;00124;V;00077;V;00068;V;00066;V;00107;V;00176;V;00201;V;00200;V;00152;V;00111;V;00070;V;00060;V;00060;V;00088;V;00077;V;00078;V;00135;V;00145;V;00144;V;00274;V;00235;V
28;079;35;12;28079035_12_8;2017;11;04;00192;V;00113;V;00065;V;00048;V;00065;V;00070;V;00063;V;00060;V;00064;V;00094;V;00105;V;00098;V;00075;V;00066;V;00054;V;00042;V;00043;V;00047;V;00057;V;00062;V;00072;V;00079;V;00108;V;00105;V
28;079;35;12;28079035_12_8;2017;11;05;00095;V;00116;V;00151;V;00062;V;00078;V;00092;V;00052;V;00067;V;00060;V;00060;V;00054;V;00045;V;00049;V;00075;V;00057;V;00047;V;00060;V;00069;V;00077;V;00079;V;00106;V;00109;V;00138;V;00095;V
28;079;35;12;28079035_12_8;2017;11;06;00051;V;00062;V;00092;V;00066;V;00054;V;00058;V;00059;V;00073;V;00136;V;00152;V;00211;V;00097;V;00108;V;00100;V;00075;V;00049;V;00041;V;00050;V;00064;V;00088;V;00129;V;00140;V;00130;V;00121;V
28;079;35;12;28079035_12_8;2017;11;07;00109;V;00108;V;00096;V;00098;V;00095;V;00093;V;00097;V;00123;V;00205;V;00311;V;00278;V;00216;V;00177;V;00165;V;00143;V;00102;V;00083;V;00075;V;00085;V;00132;V;00175;V;00232;V;00333;V;00327;V
28;079;35;12;28079035_12_8;2017;11;08;00322;V;00265;V;00187;V;00136;V;00152;V;00173;V;00164;V;00177;V;00205;V;00283;V;00172;V;00157;V;00161;V;00151;V;00152;V;00115;V;00088;V;00112;V;00169;V;00186;V;00184;V;00153;V;00156;V;00129;V
28;079;35;12;28079035_12_8;2017;11;09;00112;V;00113;V;00108;V;00084;V;00072;V;00077;V;00088;V;00081;V;00112;V;00131;V;00111;V;00093;V;00093;V;00094;V;00073;V;00048;V;00044;V;00050;V;00067;V;00119;V;00141;V;00139;V;00135;V;00126;V
28;079;35;12;28079035_12_8;2017;11;10;00106;V;00107;V;00103;V;00101;V;00123;V;00107;V;00102;V;00166;V;00248;V;00330;V;00371;V;00352;V;00295;V;00231;V;00175;V;00119;V;00080;V;00073;V;00082;V;00112;V;00192;V;00218;V;00250;V;00259;V
28;079;35;12;28079035_12_8;2017;11;11;00246;V;00248;V;00240;V;00203;V;00200;V;00193;V;00237;V;00235;V;00249;V;00282;V;00265;V;00231;V;00181;V;00145;V;00129;V;00095;V;00073;V;00069;V;00084;V;00190;V;00245;V;00303;V;00340;V;00281;V
28;079;35;12;28079035_12_8;2017;11;12;00260;V;00265;V;00247;V;00212;V;00178;V;00176;V;00173;V;00172;V;00156;V;00155;V;00165;V;00168;V;00166;V;00137;V;00120;V;00095;V;00064;V;00060;V;00078;V;00116;V;00201;V;00199;V;00198;V;00190;V
28;079;35;12;28079035_12_8;2017;11;13;00187;V;00195;V;00180;V;00146;V;00128;V;00125;V;00130;V;00212;V;00301;V;00258;V;00161;V;00154;V;00155;V;00131;V;00107;V;00075;V;00068;V;00065;V;00096;V;00118;V;00129;V;00138;V;00133;V;00120;V
28;079;35;12;28079035_12_8;2017;11;14;00109;V;00117;V;00096;V;00077;V;00071;V;00072;V;00077;V;00096;V;00186;V;00331;V;00280;V;00233;V;00232;V;00265;V;00209;V;00142;V;00111;V;00105;V;00134;V;00193;V;00266;V;00272;V;00310;V;00362;V
28;079;35;12;28079035_12_8;2017;11;15;00386;V;00319;V;00201;V;00135;V;00109;V;00106;V;00101;V;00133;V;00182;V;00284;V;00319;V;00287;V;00259;V;00243;V;00235;V;00176;V;00156;V;00199;V;00199;V;00240;V;00341;V;00398;V;00553;V;00514;V
28;079;35;12;28079035_12_8;2017;11;16;00406;V;00327;V;00278;V;00257;V;00227;V;00205;V;00190;V;00199;V;00357;V;00518;V;00516;V;00514;V;00463;V;00351;V;00319;V;00269;V;00255;V;00241;V;00258;V;00270;V;00312;V;00372;V;00498;V;00538;V
28;079;35;12;28079035_12_8;2017;11;17;00474;V;00369;V;00316;V;00273;V;00202;V;00186;V;00173;V;00176;V;00264;V;00354;V;00416;V;00427;V;00369;V;00280;V;00262;V;00217;V;00174;V;00162;V;00164;V;00146;V;00178;V;00256;V;00442;V;00463;V
28;079;35;12;28079035_12_8;2017;11;18;00415;V;00333;V;00272;V;00229;V;00197;V;00202;V;00186;V;00175;V;00171;V;00175;V;00196;V;00152;V;00127;V;00122;V;00103;V;00083;V;00073;V;00082;V;00104;V;00157;V;00256;V;00325;V;00334;V;00276;V
28;079;35;12;28079035_12_8;2017;11;19;00213;V;00185;V;00163;V;00128;V;00107;V;00104;V;00120;V;00116;V;00129;V;00138;V;00146;V;00143;V;00145;V;00145;V;00136;V;00092;V;00068;V;00065;V;00081;V;00130;V;00211;V;00320;V;00380;V;00348;V
28;079;35;12;28079035_12_8;2017;11;20;00300;V;00262;V;00194;V;00155;V;00129;V;00134;V;00128;V;00149;V;00228;V;00369;V;00403;V;00379;V;00374;N;00142;V;00148;V;00135;V;00113;V;00124;V;00159;V;00207;V;00225;V;00433;V;00438;V;00328;V
28;079;35;12;28079035_12_8;2017;11;21;00271;V;00241;V;00213;V;00191;V;00165;V;00142;V;00132;V;00188;V;00319;V;00408;V;00284;V;00247;V;00185;V;00167;V;00147;V;00128;V;00131;V;00146;V;00180;V;00264;V;00355;V;00460;V;00504;V;00370;V
28;079;35;12;28079035_12_8;2017;11;22;00291;V;00264;V;00177;V;00172;V;00135;V;00120;V;00126;V;00240;V;00288;V;00284;V;00239;V;00178;V;00169;V;00160;V;00141;V;00100;V;00105;V;00140;V;00232;V;00258;V;00249;V;00357;V;00450;V;00445;V
28;079;35;12;28079035_12_8;2017;11;23;00525;V;00520;V;00443;V;00293;V;00183;V;00150;V;00149;V;00154;V;00224;V;00349;V;00328;V;00289;V;00278;V;00199;V;00144;V;00079;V;00082;V;00089;V;00132;V;00178;V;00273;V;00394;V;00435;V;00426;V
28;079;35;12;28079035_12_8;2017;11;24;00401;V;00258;V;00258;V;00250;V;00166;V;00109;V;00162;V;00140;V;00185;V;00187;V;00163;V;00168;V;00167;V;00104;V;00083;V;00071;V;00081;V;00095;V;00120;V;00138;V;00140;V;00145;V;00166;V;00158;V
28;079;35;12;28079035_12_8;2017;11;25;00276;V;00327;V;00251;V;00188;V;00124;V;00104;V;00088;V;00085;V;00128;V;00192;V;00196;V;00146;V;00101;V;00107;V;00157;V;00141;V;00118;V;00087;V;00084;V;00077;V;00084;V;00079;V;00066;V;00058;V
28;079;35;12;28079035_12_8;2017;11;26;00055;V;00051;V;00047;V;00045;V;00041;V;00047;V;00064;V;00050;V;00047;V;00054;V;00043;V;00057;V;00075;V;00059;V;00061;V;00059;V;00058;V;00065;V;00099;V;00119;V;00153;V;00187;V;00119;V;00096;V
28;079;35;12;28079035_12_8;2017;11;27;00070;V;00051;V;00050;V;00040;V;00063;V;00059;V;00088;V;00131;V;00169;V;00251;V;00191;V;00333;V;00314;V;00223;V;00139;V;00116;V;00114;V;00126;V;00134;V;00187;V;00313;V;00388;V;00414;V;00301;V
